月份,商品住宅施工面积_累计值,商品住宅施工面积_累计增长,商品住宅新开工施工面积_累计值,商品住宅新开工施工面积_累计增长,商品住宅竣工面积_累计值,商品住宅竣工面积_累计增长,地区
201310,4929.5676,17.0,1600.2523,-7.3,532.3393,7.1,甘肃省
201311,5169.8412,18.7,1813.3697,-3.7,640.3338,13.3,甘肃省
201312,5324.487,20.2,1917.0533,-0.9,769.0707,8.3,甘肃省
201401,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201402,3833.9066,22.2,39.9205,-62.1,40.5434,-0.1,甘肃省
201403,3987.6843,10.6,170.2026,-58.7,89.3202,-7.4,甘肃省
201404,4297.6614,11.8,396.9639,-40.3,127.7798,5.9,甘肃省
201405,4574.2274,11.0,597.9995,-33.2,175.6733,18.0,甘肃省
201406,4858.5908,11.2,826.1079,-25.3,214.5181,6.8,甘肃省
201407,5092.5325,14.1,1018.5264,-14.9,239.5687,-8.3,甘肃省
201408,5273.289,14.2,1143.2648,-14.0,308.1772,-2.5,甘肃省
201409,5459.009,12.9,1291.0595,-15.4,361.1441,-11.2,甘肃省
201410,5573.2924,13.1,1390.5591,-13.1,419.5789,-21.2,甘肃省
201411,5670.6488,9.7,1467.9934,-19.0,507.194,-20.8,甘肃省
201412,5644.3536,6.0,1486.8819,-22.4,652.0353,-15.2,甘肃省
201501,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201502,4011.1973,4.6,45.7389,14.6,64.2644,58.5,甘肃省
201503,4406.373,10.5,133.1205,-21.8,112.7734,26.3,甘肃省
201504,4604.4729,7.1,281.0322,-29.2,157.1236,23.0,甘肃省
201505,4917.3747,7.5,534.2101,-10.7,248.0003,41.2,甘肃省
201506,5099.7122,5.0,695.8962,-15.8,299.7969,39.8,甘肃省
201507,5412.1803,6.3,977.4725,-4.0,343.0302,43.2,甘肃省
201508,5596.5741,6.1,1135.0171,-0.7,396.8396,28.8,甘肃省
201509,5795.2825,6.2,1253.8872,-2.9,509.7536,41.1,甘肃省
201510,5918.4914,6.2,1363.08,-2.0,558.751,33.2,甘肃省
201511,6052.1687,6.7,1502.294,2.3,620.9274,22.4,甘肃省
201512,6087.7018,7.9,1547.133,4.1,765.1232,17.3,甘肃省
201601,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201602,4653.2473,16.0,30.5745,-33.2,57.8001,-10.1,甘肃省
201603,4751.4094,7.8,140.2459,5.4,94.995,-15.8,甘肃省
201604,4946.3565,7.4,334.9486,19.2,142.9928,-9.0,甘肃省
201605,5197.6978,5.7,585.9599,9.7,243.6671,-1.7,甘肃省
201606,5433.2231,6.5,824.0512,18.4,293.7942,-2.0,甘肃省
201607,5566.8781,2.9,957.223,-2.1,334.4857,-2.5,甘肃省
201608,5787.7628,3.4,1178.1037,3.8,364.5472,-8.1,甘肃省
201609,5909.5552,2.0,1306.0398,4.2,458.0372,-10.1,甘肃省
201610,6004.6378,1.5,1400.7865,2.8,517.6895,-7.3,甘肃省
201611,6078.2303,0.4,1473.8103,-1.9,617.6666,-0.5,甘肃省
201612,6191.6538,1.7,1587.2342,2.6,730.252,-4.6,甘肃省
201701,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201702,4583.4519,-1.5,24.1818,-20.9,64.9545,12.4,甘肃省
201703,4829.1215,1.6,148.455,5.9,93.227,-1.9,甘肃省
201704,4888.2745,-1.2,210.358,-37.2,162.9863,14.0,甘肃省
201705,5113.4004,-1.6,443.3766,-24.3,202.4694,-16.9,甘肃省
201706,5338.7247,-1.7,662.7399,-19.6,228.9622,-22.1,甘肃省
201707,5514.9838,-0.9,838.999,-12.4,262.1611,-21.6,甘肃省
201708,5635.0093,-2.6,959.5245,-18.6,280.9563,-22.9,甘肃省
201709,5776.6044,-2.2,1092.2711,-16.4,293.0145,-36.0,甘肃省
201710,5854.5961,-2.5,1186.4432,-15.3,382.7823,-26.1,甘肃省
201711,6030.8968,-0.8,1360.7153,-7.7,494.9715,-19.9,甘肃省
201712,6087.8504,-1.7,1442.9558,-9.1,619.4444,-15.2,甘肃省
201801,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201802,4564.0736,-0.4,16.3718,-32.3,84.3874,29.9,甘肃省
201803,4637.3717,-4.0,99.2822,-33.1,109.1914,17.1,甘肃省
201804,4753.4717,-2.8,215.3922,2.4,126.7609,-22.2,甘肃省
201805,4842.032,-5.3,293.0444,-33.9,170.1055,-16.0,甘肃省
201806,5081.7224,-4.8,532.0981,-19.7,251.4687,9.8,甘肃省
201807,5297.7455,-3.9,748.3894,-10.8,270.2834,3.1,甘肃省
201808,5513.3965,-2.2,956.3751,-0.3,307.4649,9.4,甘肃省
201809,5792.9881,0.3,1198.4668,9.7,349.8824,19.4,甘肃省
201810,5989.488,2.3,1394.9746,17.6,395.2726,3.3,甘肃省
201811,6109.0526,1.3,1514.5392,11.3,425.8314,-14.0,甘肃省
201812,6167.599,1.3,1611.5191,11.7,498.6656,-19.5,甘肃省
200801,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200802,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200803,155.27,37.1,17.76,-56.1,26.5,231.9,青海省
200804,269.47,4.8,49.11,-14.9,33.5,85.2,青海省
200805,370.12,18.4,91.4,11.7,39.46,72.4,青海省
200806,446.49,19.0,147.57,24.2,43.06,55.2,青海省
200807,497.49,14.7,185.57,6.6,52.14,49.8,青海省
200808,526.59,9.4,204.59,-3.6,53.5,34.6,青海省
200809,554.0,11.5,220.85,-1.3,56.1,15.9,青海省
200810,581.25,15.5,250.85,8.4,70.05,23.2,青海省
200811,612.34,21.0,273.46,16.8,101.73,52.3,青海省
200812,630.43,22.6,287.08,18.6,201.61,35.7,青海省
200901,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200902,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200903,129.0,-16.9,31.26,76.0,7.37,-72.2,青海省
200904,337.95,25.4,88.71,80.6,13.51,-59.7,青海省
200905,480.18,29.7,158.3,73.2,21.05,-46.7,青海省
200906,605.48,35.6,251.33,70.3,27.9,-35.2,青海省
200907,669.26,34.5,309.74,66.9,29.63,-43.2,青海省
200908,700.14,33.0,346.43,69.3,35.02,-34.5,青海省
200909,708.82,27.9,359.99,63.0,41.0,-26.9,青海省
200910,718.28,23.6,369.44,47.3,84.44,20.5,青海省
200911,759.94,24.1,418.69,53.1,96.48,-5.2,青海省
200912,765.99,23.5,423.61,54.1,157.01,-23.5,青海省
201001,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201002,547.11,0.3,0.0,0.0,0.0,0.0,青海省
201003,732.14,467.6,166.25,431.8,5.05,-31.5,青海省
201004,822.46,143.4,241.51,172.3,16.66,23.3,青海省
201005,883.79,84.1,280.65,77.3,62.13,195.1,青海省
201006,928.4,53.3,338.29,34.6,71.77,157.3,青海省
201007,1041.76,55.7,439.34,41.8,90.55,205.6,青海省
201008,1071.78,53.1,467.75,35.0,93.46,166.8,青海省
201009,1106.45,56.1,502.43,39.6,104.32,154.4,青海省
201010,1152.8116,60.5,548.4536,48.5,123.9135,46.8,青海省
201011,1165.8229,53.4,557.7938,33.2,209.869,117.5,青海省
201012,1179.2531,54.0,569.0076,34.3,242.1223,50.9,青海省
201101,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201102,897.5112,64.0,0.0,0.0,3.732,0.0,青海省
201103,940.813,28.5,30.382,-81.7,8.0788,60.1,青海省
201104,994.9029,21.0,89.7884,-62.8,9.4717,-43.1,青海省
201105,1093.4025,23.7,178.9525,-36.2,25.2088,-59.4,青海省
201106,1160.0953,25.0,235.0825,-30.5,36.913,-48.6,青海省
201107,1201.6215,15.3,276.9447,-37.0,62.4182,-31.1,青海省
201108,1291.8311,20.5,379.04,-19.0,80.8067,-13.5,青海省
201109,1322.5232,19.5,409.8981,-18.4,107.5177,3.1,青海省
201110,1348.6938,17.0,439.0291,-20.0,230.8882,86.3,青海省
201111,1352.0208,16.0,442.3561,-20.7,397.8233,89.6,青海省
201112,1359.464,15.3,447.7719,-21.3,435.2221,79.8,青海省
201201,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201202,705.1621,-21.4,0.0,0.0,0.0,0.0,青海省
201203,827.4043,-12.1,37.4294,23.2,15.9286,97.2,青海省
201204,1005.6961,1.1,127.1764,41.6,36.0551,280.7,青海省
201205,1147.2856,4.9,218.2559,22.0,60.9277,141.7,青海省
201206,1268.7022,9.4,327.9846,39.5,71.0419,92.5,青海省
201207,1342.6376,11.7,394.8284,42.6,87.7918,40.7,青海省
201208,1379.0018,6.7,425.0974,12.2,99.645,23.3,青海省
201209,1366.2916,3.3,470.4835,14.8,95.4621,-11.2,青海省
201210,1470.2394,9.0,572.0504,30.3,142.1773,-38.4,青海省
201211,1512.006,11.8,603.8276,36.5,236.6816,-40.5,青海省
201212,1513.506,10.8,605.3276,35.2,371.0646,-17.2,青海省
201301,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201302,1101.5211,56.2,0.05,0.0,0.85,0.0,青海省
201303,1169.946,41.4,39.0795,4.4,28.7179,80.3,青海省
201304,1299.843,29.2,154.5141,21.5,40.1421,11.3,青海省
201305,1347.3378,17.4,205.5234,-5.8,49.6581,-18.5,青海省
201306,1386.5368,9.3,234.373,-28.5,50.2581,-29.3,青海省
201307,1515.7968,12.9,355.0017,-10.1,63.8479,-27.3,青海省
201308,1556.355,12.9,400.4071,-5.8,66.7487,-33.0,青海省
201309,1607.2409,17.6,451.5832,-4.0,81.7574,-14.4,青海省
201310,1631.0994,10.9,474.428,-17.1,128.68,-9.5,青海省
201311,1700.5896,12.5,556.3061,-7.9,437.6,84.9,青海省
201312,1748.2615,15.5,599.8511,-0.9,474.3898,27.8,青海省
201401,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201402,1228.8281,11.6,0.0,0.0,0.0,0.0,青海省
201403,1313.1649,12.2,85.2176,118.1,18.4174,-35.9,青海省
201404,1368.7344,5.3,149.6812,-3.1,48.4354,20.7,青海省
201405,1402.1073,4.1,167.4314,-18.5,61.6702,24.2,青海省
201406,1475.7796,6.4,237.403,1.3,80.2889,59.8,青海省
201407,1525.9084,0.7,284.1528,-20.0,89.8692,40.8,青海省
201408,1549.7953,-0.4,290.364,-27.5,94.6977,41.9,青海省
201409,1569.7564,-2.3,295.0721,-34.7,112.9052,38.1,青海省
201410,1595.426,-2.2,319.9846,-32.6,155.3215,20.7,青海省
201411,1702.6591,0.1,412.5651,-25.8,338.2795,-22.7,青海省
201412,1711.9879,-2.1,406.6592,-32.2,447.5045,-5.7,青海省
201501,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201502,1087.1694,-11.5,0.0,0.0,0.0,0.0,青海省
201503,1115.8073,-15.0,40.6006,-52.4,19.5455,6.1,青海省
201504,1258.4188,-8.1,135.5711,-9.4,54.1312,11.8,青海省
201505,1295.1886,-7.6,180.5553,7.8,75.5823,22.6,青海省
201506,1389.7282,-5.8,253.9947,7.0,87.9715,9.6,青海省
201507,1437.841,-5.8,297.1623,4.6,97.1518,8.1,青海省
201508,1466.6531,-5.4,325.9744,12.3,105.7848,11.7,青海省
201509,1530.7802,-2.5,390.8058,32.4,122.5467,8.5,青海省
201510,1595.2076,0.0,453.8376,41.8,156.4486,0.7,青海省
201511,1650.9935,-3.0,493.5084,19.6,261.3642,-22.7,青海省
201512,1650.3114,-3.6,493.5084,21.4,320.8422,-28.3,青海省
201601,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201602,1219.7018,12.2,1.0328,0.0,16.4698,0.0,青海省
201603,1253.9456,12.4,27.4599,-32.4,19.391,-0.8,青海省
201604,1322.1359,5.1,95.6502,-29.4,41.8597,-22.7,青海省
201605,1380.4871,6.6,149.8809,-17.0,50.6879,-32.9,青海省
201606,1500.9715,8.0,271.5775,6.9,56.8533,-35.4,青海省
201607,1546.5414,7.6,317.1479,6.7,67.6001,-30.4,青海省
201608,1577.2472,7.5,347.8537,6.7,77.9883,-26.3,青海省
201609,1667.6496,8.9,439.0724,12.4,110.8533,-9.5,青海省
201610,1714.799,7.5,486.2218,7.1,159.6252,2.0,青海省
201611,1737.4165,5.2,508.8394,3.1,211.5585,-19.1,青海省
201612,1753.436,6.2,524.8189,6.3,231.2127,-27.9,青海省
201701,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201702,1366.2136,12.0,0.0,0.0,0.0,0.0,青海省
201703,1441.093,14.9,74.8794,172.7,59.9411,209.1,青海省
201704,1424.5778,7.7,56.1484,-41.3,45.6849,9.1,青海省
201705,1483.7154,7.5,115.286,-23.1,52.8282,4.2,青海省
201706,1531.514,2.0,163.0846,-39.9,58.3739,2.7,青海省
201707,1563.4145,1.1,194.9851,-38.5,60.9561,-9.8,青海省
201708,1629.3246,3.3,260.8952,-25.0,60.355,-22.6,青海省
201709,1646.1506,-1.3,277.7212,-36.7,84.6938,-23.6,青海省
201710,1713.0204,-0.1,344.591,-29.1,101.4764,-36.4,青海省
201711,1726.0104,-0.7,357.1267,-29.8,113.4671,-46.4,青海省
201712,1735.7571,-1.0,381.2923,-27.3,229.4452,-0.8,青海省
201801,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201802,1288.6339,-5.7,0.9472,0.0,0.0,0.0,青海省
201803,1305.2368,-9.4,20.8241,-72.2,9.6293,-83.9,青海省
201804,1332.8143,-6.4,50.1331,-10.7,19.8737,-56.5,青海省
201805,1392.6808,-6.1,110.372,-4.3,28.4583,-46.1,青海省
201806,1430.1797,-6.6,147.8491,-9.3,28.4583,-51.2,青海省
201807,1471.7107,-5.9,189.4402,-2.8,43.6083,-28.5,青海省
201808,1526.5403,-6.3,244.1911,-6.4,52.9622,-12.2,青海省
201809,1562.8794,-5.1,280.8725,1.1,60.9511,-28.0,青海省
201810,1593.2385,-7.0,311.2316,-9.7,76.9293,-24.2,青海省
201811,1610.8885,-6.7,328.8816,-7.9,79.0909,-30.3,青海省
201812,1582.5569,-8.8,331.8364,-13.0,187.3847,-18.3,青海省
200801,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
200802,12.23,80.7,1.87,0.0,0.0,0.0,宁夏回族自治区
200803,288.19,119.1,84.96,79.9,8.09,224.7,宁夏回族自治区
200804,543.28,26.8,219.38,52.6,12.31,331.9,宁夏回族自治区
200805,696.5,33.3,327.95,58.3,17.6,27.8,宁夏回族自治区
200806,826.83,37.7,444.78,61.6,37.76,92.4,宁夏回族自治区
200807,876.84,35.9,470.38,51.9,66.34,42.3,宁夏回族自治区
200808,951.43,40.8,516.62,50.8,91.33,25.6,宁夏回族自治区
200809,990.43,36.4,552.3,40.2,130.65,29.4,宁夏回族自治区
200810,1089.2,35.4,648.81,36.7,161.0,12.5,宁夏回族自治区
200811,1118.73,33.4,675.85,33.7,252.78,13.4,宁夏回族自治区
200812,1193.91,32.1,727.68,32.1,479.09,17.6,宁夏回族自治区
200901,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
200902,25.13,105.4,3.52,88.0,0.0,0.0,宁夏回族自治区
200903,476.94,65.5,148.5,74.8,14.33,77.2,宁夏回族自治区
200904,745.29,37.2,248.96,13.5,49.83,304.8,宁夏回族自治区
200905,925.29,32.8,361.14,10.1,60.14,241.8,宁夏回族自治区
200906,1058.55,28.0,456.78,2.7,91.45,142.2,宁夏回族自治区
200907,1152.87,31.5,548.41,16.6,111.47,68.0,宁夏回族自治区
200908,1221.2,28.4,597.64,15.7,147.84,61.9,宁夏回族自治区
200909,1282.99,29.5,657.28,19.0,186.6,42.8,宁夏回族自治区
200910,1366.77,25.5,733.62,13.1,207.9,29.1,宁夏回族自治区
200911,1477.11,32.0,891.16,31.9,312.27,23.5,宁夏回族自治区
200912,1506.79,26.0,920.85,26.3,603.1,21.5,宁夏回族自治区
201001,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201002,476.95,59.4,1.83,-48.1,14.97,0.0,宁夏回族自治区
201003,645.35,35.3,155.87,5.0,28.97,102.2,宁夏回族自治区
201004,1011.63,35.7,336.14,35.0,98.06,96.8,宁夏回族自治区
201005,1289.83,39.4,555.32,53.8,134.06,122.9,宁夏回族自治区
201006,1544.01,45.9,783.98,71.6,148.37,62.2,宁夏回族自治区
201007,1733.76,50.4,933.05,70.1,199.47,78.9,宁夏回族自治区
201008,1900.07,55.6,1091.39,82.6,219.06,48.2,宁夏回族自治区
201009,2006.39,56.4,1182.74,79.9,253.11,35.6,宁夏回族自治区
201010,2061.008,50.8,1236.2603,68.5,322.4064,55.1,宁夏回族自治区
201011,2188.1544,48.1,1356.0158,52.2,439.16,40.6,宁夏回族自治区
201012,2285.5638,51.7,1444.8589,56.9,746.315,23.7,宁夏回族自治区
201101,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201102,1569.5854,229.1,2.7121,48.5,18.4086,22.9,宁夏回族自治区
201103,1715.5192,165.8,146.108,-6.3,38.6922,33.6,宁夏回族自治区
201104,1873.1314,85.2,303.092,-9.8,53.4391,-45.5,宁夏回族自治区
201105,2071.3576,60.6,492.9806,-11.2,111.2371,-17.0,宁夏回族自治区
201106,2211.9338,43.3,610.1757,-22.2,147.5909,-0.5,宁夏回族自治区
201107,2355.6892,35.9,754.124,-19.2,166.9194,-16.3,宁夏回族自治区
201108,2537.672,33.6,932.8219,-14.5,225.0716,2.7,宁夏回族自治区
201109,2685.0628,33.8,1080.346,-8.7,304.7986,20.4,宁夏回族自治区
201110,2889.9641,40.2,1282.2025,3.7,370.3286,14.9,宁夏回族自治区
201111,3051.6666,39.5,1443.7717,6.5,478.0225,8.8,宁夏回族自治区
201112,3059.757,33.9,1457.5443,0.9,762.2032,2.1,宁夏回族自治区
201201,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201202,2270.4276,44.7,10.0313,269.9,26.5065,44.0,宁夏回族自治区
201203,2469.4985,44.0,171.2711,17.2,72.146,86.5,宁夏回族自治区
201204,2622.253,40.0,286.5067,-5.5,110.0673,106.0,宁夏回族自治区
201205,2728.8403,31.7,398.0167,-19.3,169.0679,52.0,宁夏回族自治区
201206,2899.8152,31.1,560.731,-8.1,220.5336,49.4,宁夏回族自治区
201207,3060.1222,29.9,688.477,-8.7,269.2537,61.3,宁夏回族自治区
201208,3126.1108,23.2,753.2827,-19.2,338.5995,50.4,宁夏回族自治区
201209,3348.3258,24.7,985.0545,-8.8,447.9308,47.0,宁夏回族自治区
201210,3503.9377,21.2,1125.0119,-12.3,536.1567,44.8,宁夏回族自治区
201211,3589.7104,17.6,1207.6359,-16.4,720.7188,50.8,宁夏回族自治区
201212,3622.6338,17.4,1228.7413,-17.0,922.2591,17.5,宁夏回族自治区
201301,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201302,2622.8647,15.5,61.5376,0.0,18.0858,-31.8,宁夏回族自治区
201303,2847.0863,15.3,241.7027,41.1,54.4807,-24.5,宁夏回族自治区
201304,2964.0081,13.0,339.3402,18.4,94.8014,-13.9,宁夏回族自治区
201305,3121.158,14.4,478.0096,20.1,154.3526,-8.7,宁夏回族自治区
201306,3345.8559,15.4,697.9922,24.5,208.4998,-5.5,宁夏回族自治区
201307,3502.1744,14.4,868.4808,26.1,287.9127,6.9,宁夏回族自治区
201308,3558.1666,13.8,921.9699,22.4,328.7752,-2.9,宁夏回族自治区
201309,3787.6047,13.1,1150.3435,16.8,344.2826,-23.1,宁夏回族自治区
201310,3890.7208,11.0,1257.146,11.7,424.4455,-20.8,宁夏回族自治区
201311,4019.248,12.0,1363.0977,12.9,533.4334,-26.0,宁夏回族自治区
201312,4090.8334,12.9,1435.7657,16.8,861.3711,-6.6,宁夏回族自治区
201401,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201402,3058.1641,16.6,6.3547,-89.7,44.6696,147.0,宁夏回族自治区
201403,3239.393,13.8,188.7638,-21.9,101.4204,86.2,宁夏回族自治区
201404,3453.9933,16.5,382.7506,12.8,150.8175,59.1,宁夏回族自治区
201405,3632.2621,16.4,534.5895,11.8,188.9867,22.4,宁夏回族自治区
201406,3799.9492,13.6,769.5281,10.2,231.3334,11.0,宁夏回族自治区
201407,4086.4331,16.7,995.2949,14.6,270.6384,-6.0,宁夏回族自治区
201408,4158.3955,16.9,1028.3212,11.5,328.6688,0.0,宁夏回族自治区
201409,4274.8917,12.9,1151.5937,0.1,365.6727,6.2,宁夏回族自治区
201410,4379.7423,12.6,1237.1227,-1.6,428.0904,0.9,宁夏回族自治区
201411,4461.1024,11.0,1298.0129,-4.8,573.2867,7.5,宁夏回族自治区
201412,4622.944,13.0,1396.2449,-2.8,818.8593,-4.9,宁夏回族自治区
201501,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201502,3577.6317,17.0,32.0355,404.1,30.1408,-32.5,宁夏回族自治区
201503,3697.4789,14.1,108.3079,-42.6,106.8525,5.4,宁夏回族自治区
201504,3818.327,10.5,172.8986,-54.8,141.5729,-6.1,宁夏回族自治区
201505,3967.8082,9.2,297.0098,-44.4,176.02,-6.9,宁夏回族自治区
201506,4029.6461,6.0,359.9632,-53.2,235.0762,1.6,宁夏回族自治区
201507,4174.3466,2.2,504.6637,-49.3,257.3421,-4.9,宁夏回族自治区
201508,4285.6326,3.1,610.7914,-40.6,282.0419,-14.2,宁夏回族自治区
201509,4325.5784,1.2,659.1004,-42.8,323.0989,-11.6,宁夏回族自治区
201510,4452.7369,1.7,753.4497,-39.1,477.4679,11.5,宁夏回族自治区
201511,4504.6997,1.0,817.5292,-37.0,545.2974,-4.9,宁夏回族自治区
201512,4550.3807,-1.6,863.7004,-38.1,746.7808,-8.8,宁夏回族自治区
201601,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201602,3645.597,1.9,29.3975,-8.2,70.6473,134.4,宁夏回族自治区
201603,3717.7279,0.5,101.488,-6.3,107.4232,0.5,宁夏回族自治区
201604,3809.3781,-0.2,165.9118,-4.0,162.4674,14.8,宁夏回族自治区
201605,3903.5792,-1.6,256.889,-13.5,222.2694,26.3,宁夏回族自治区
201606,4053.7339,0.6,406.9141,13.0,280.4643,19.3,宁夏回族自治区
201607,4127.3795,-1.1,469.0816,-7.1,311.4015,21.0,宁夏回族自治区
201608,4182.9601,-2.4,524.6622,-14.1,350.5054,24.3,宁夏回族自治区
201609,4346.7239,0.5,669.2447,1.5,405.588,25.5,宁夏回族自治区
201610,4450.69,0.0,771.4821,2.4,543.3892,13.8,宁夏回族自治区
201611,4479.914,-0.6,799.8411,-2.2,668.2459,22.5,宁夏回族自治区
201612,4555.2846,0.1,875.4138,1.4,931.2473,24.7,宁夏回族自治区
201701,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201702,3641.9807,-0.1,53.2328,81.1,121.9921,72.7,宁夏回族自治区
201703,3670.6003,-1.3,98.8429,-2.6,150.2828,39.9,宁夏回族自治区
201704,3764.7837,-1.2,193.0974,16.4,190.3748,17.2,宁夏回族自治区
201705,3923.9862,0.5,335.1887,30.5,237.3891,6.8,宁夏回族自治区
201706,4044.6387,-0.2,447.1871,9.9,299.1466,6.7,宁夏回族自治区
201707,4121.3124,-0.1,521.9372,11.3,334.6446,7.5,宁夏回族自治区
201708,4164.5434,-0.4,568.6432,8.4,371.2292,5.9,宁夏回族自治区
201709,4257.4992,-2.1,661.599,-1.1,389.0282,-4.1,宁夏回族自治区
201710,4300.0101,-3.4,700.2721,-9.2,505.4046,-7.0,宁夏回族自治区
201711,4363.608,-2.6,762.7599,-4.6,643.8371,-3.7,宁夏回族自治区
201712,4346.9084,-4.6,815.1523,-6.9,883.5381,-5.1,宁夏回族自治区
201801,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201802,3172.2443,-12.9,9.9202,-81.4,66.7882,-45.3,宁夏回族自治区
201803,3219.7557,-12.3,37.1332,-62.4,119.4158,-20.5,宁夏回族自治区
201804,3328.8427,-11.6,145.0373,-24.9,152.8328,-19.7,宁夏回族自治区
201805,3393.309,-13.5,204.1187,-39.1,199.8261,-15.8,宁夏回族自治区
201806,3503.0632,-13.4,305.9998,-31.6,255.3099,-14.7,宁夏回族自治区
201807,3603.17,-12.6,412.0599,-21.1,308.8459,-7.7,宁夏回族自治区
201808,3623.9732,-13.0,437.5665,-23.1,385.9063,4.0,宁夏回族自治区
201809,3683.9688,-13.5,497.5621,-24.8,456.64,17.4,宁夏回族自治区
201810,3751.022,-12.8,559.6975,-20.1,546.4604,8.1,宁夏回族自治区
201811,3838.0328,-12.0,636.6715,-16.5,661.6994,2.8,宁夏回族自治区
201812,3821.1901,-12.1,681.57,-16.4,843.8213,-4.5,宁夏回族自治区
200801,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
200802,117.02,0.0,15.89,0.0,5.41,56.3,新疆维吾尔自治区
200803,320.48,317.6,121.38,305.4,54.46,0.0,新疆维吾尔自治区
200804,763.13,93.3,342.21,54.6,80.79,207.3,新疆维吾尔自治区
200805,1163.24,43.7,611.01,30.0,113.05,126.8,新疆维吾尔自治区
200806,1451.55,37.4,835.43,29.4,127.93,72.1,新疆维吾尔自治区
200807,1684.53,42.5,1023.37,34.8,161.66,68.4,新疆维吾尔自治区
200808,1862.0,40.2,1181.42,31.4,210.64,66.8,新疆维吾尔自治区
200809,1969.39,33.0,1284.07,24.0,232.76,28.7,新疆维吾尔自治区
200810,2058.61,29.3,1351.9,19.7,281.58,18.7,新疆维吾尔自治区
200811,2118.17,25.0,1408.58,14.6,344.45,-0.3,新疆维吾尔自治区
200812,2189.59,27.7,1458.67,19.9,723.22,-9.4,新疆维吾尔自治区
200901,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
200902,82.01,-29.9,8.31,-47.7,6.26,15.8,新疆维吾尔自治区
200903,426.03,32.9,86.73,-28.5,62.07,14.0,新疆维吾尔自治区
200904,920.72,20.6,234.96,-31.3,110.74,37.1,新疆维吾尔自治区
200905,1233.34,6.0,352.81,-42.3,140.15,24.0,新疆维吾尔自治区
200906,1500.13,3.3,554.05,-33.7,173.65,35.7,新疆维吾尔自治区
200907,1726.03,2.5,715.32,-30.1,227.66,40.8,新疆维吾尔自治区
200908,1960.07,5.3,854.06,-27.7,269.32,27.9,新疆维吾尔自治区
200909,2153.06,9.3,1022.17,-20.4,320.71,37.8,新疆维吾尔自治区
200910,2350.84,14.2,1239.06,-8.3,374.49,33.0,新疆维吾尔自治区
200911,2487.53,17.4,1401.68,-0.5,478.36,38.9,新疆维吾尔自治区
200912,2580.9,14.8,1463.22,-2.5,810.93,-14.0,新疆维吾尔自治区
201001,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201002,71.4,-12.9,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201003,520.59,22.2,58.38,-32.7,51.17,-17.6,新疆维吾尔自治区
201004,1196.71,30.0,240.25,2.3,108.45,-2.1,新疆维吾尔自治区
201005,1751.65,42.0,500.99,42.0,157.97,12.7,新疆维吾尔自治区
201006,2112.89,40.8,757.09,36.6,222.42,28.1,新疆维吾尔自治区
201007,2374.38,37.6,968.15,35.3,259.25,13.9,新疆维吾尔自治区
201008,2712.2,38.4,1242.71,45.5,286.36,6.3,新疆维吾尔自治区
201009,2992.9,39.0,1521.66,48.9,329.65,2.8,新疆维吾尔自治区
201010,3129.6429,33.1,1661.6386,34.1,410.3399,9.6,新疆维吾尔自治区
201011,3228.2851,29.8,1752.4486,25.0,499.852,4.5,新疆维吾尔自治区
201012,3336.9524,30.3,1851.2559,24.8,755.6446,-16.1,新疆维吾尔自治区
201101,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201102,116.7728,63.5,9.3308,0.0,0.0,0.0,新疆维吾尔自治区
