月份,房地产施工面积_累计值,房地产施工面积_累计增长,房地产新开工施工面积_累计值,房地产新开工施工面积_累计增长,房地产竣工面积_累计值,房地产竣工面积_累计增长,地区
201708,8449.9542,0.9,1649.6004,-6.1,375.5801,-21.0,甘肃省
201709,8658.554,1.4,1847.7167,-4.5,394.7076,-33.1,甘肃省
201710,8813.2663,1.8,2002.429,-2.7,499.1084,-25.5,甘肃省
201711,9070.2821,3.3,2259.4448,3.8,668.2192,-19.9,甘肃省
201712,9153.4617,2.5,2374.6291,1.8,847.9117,-14.5,甘肃省
201801,0.0,0.0,0.0,0.0,0.0,0.0,甘肃省
201802,7010.3086,4.8,26.8801,-38.8,131.2676,57.7,甘肃省
201803,7144.8991,1.9,169.1793,-19.5,176.4784,43.4,甘肃省
201804,7328.0298,3.1,352.31,12.6,207.8947,-3.8,甘肃省
201805,7448.3082,-0.9,462.5232,-36.0,274.2684,1.3,甘肃省
201806,7800.2925,-1.4,814.5075,-26.6,378.6222,26.5,甘肃省
201807,8144.1824,-1.1,1158.3974,-19.1,410.0854,17.5,甘肃省
201808,8453.1253,0.0,1458.2916,-11.6,455.2772,21.2,甘肃省
201809,8865.0522,2.4,1804.1283,-2.4,508.6965,28.9,甘肃省
201810,9186.4612,4.2,2125.5373,6.1,584.3817,17.1,甘肃省
201811,9370.8004,3.3,2309.8765,2.2,623.7269,-6.7,甘肃省
201812,9428.5104,3.0,2443.0307,2.9,752.3351,-11.3,甘肃省
200801,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200802,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200803,183.25,44.2,19.03,-58.0,29.15,264.9,青海省
200804,313.21,8.0,54.85,-15.0,36.68,83.7,青海省
200805,428.1,20.3,104.3,11.9,43.78,70.6,青海省
200806,507.25,18.1,162.06,17.5,47.38,54.8,青海省
200807,563.85,12.8,202.73,-0.8,58.01,49.2,青海省
200808,593.63,8.3,222.54,-8.5,59.48,35.7,青海省
200809,621.85,9.9,239.36,-6.0,62.49,15.6,青海省
200810,652.15,13.8,270.35,2.6,76.63,22.6,青海省
200811,687.36,19.3,294.74,10.8,109.1,48.4,青海省
200812,707.28,21.1,309.81,13.1,221.99,29.7,青海省
200901,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200902,0.0,0.0,0.0,0.0,0.0,0.0,青海省
200903,156.17,-14.8,46.57,144.7,7.63,-73.8,青海省
200904,392.34,25.3,108.12,97.1,14.3,-61.0,青海省
200905,556.68,30.0,185.84,78.2,22.4,-48.8,青海省
200906,701.33,38.3,293.32,81.0,30.15,-36.4,青海省
200907,772.1,36.9,357.53,76.4,31.92,-45.0,青海省
200908,819.08,38.0,404.55,81.8,37.71,-36.6,青海省
200909,828.47,33.2,424.23,77.2,43.68,-30.1,青海省
200910,842.61,29.2,437.39,61.8,92.44,20.6,青海省
200911,893.94,30.1,499.94,69.6,104.71,-4.0,青海省
200912,900.39,29.0,505.13,68.9,178.07,-21.0,青海省
201001,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201002,650.99,7.3,0.0,0.0,0.0,0.0,青海省
201003,879.94,463.4,208.7,348.2,6.49,-14.9,青海省
201004,993.59,153.3,306.36,183.4,18.3,28.0,青海省
201005,1070.11,92.2,356.34,91.7,67.87,203.0,青海省
201006,1116.65,59.2,417.27,42.3,77.92,158.4,青海省
201007,1264.42,63.8,550.96,54.1,97.99,207.0,青海省
201008,1307.22,59.6,591.05,46.1,100.96,167.7,青海省
201009,1345.18,62.4,629.01,48.3,113.8,160.5,青海省
201010,1397.3158,65.8,679.9134,55.4,136.5967,47.8,青海省
201011,1411.3882,57.9,689.4036,37.9,229.3034,119.0,青海省
201012,1423.9693,58.2,700.6673,38.7,267.6743,47.1,青海省
201101,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201102,1113.6421,71.1,0.0,0.0,3.732,0.0,青海省
201103,1160.5968,31.9,35.664,-82.9,8.3397,28.4,青海省
201104,1216.7262,22.5,99.5994,-67.5,9.929,-45.8,青海省
201105,1333.4314,24.6,203.5979,-42.9,28.8653,-57.5,青海省
201106,1405.0161,25.8,263.6893,-36.8,41.0242,-47.3,青海省
201107,1455.4012,15.1,315.3094,-42.8,73.7027,-24.8,青海省
201108,1566.0729,19.8,438.2668,-25.8,94.8067,-6.1,青海省
201109,1601.522,19.1,473.8819,-24.7,123.0733,8.2,青海省
201110,1646.6542,17.8,521.9745,-23.2,256.2557,87.6,青海省
201111,1651.3712,17.0,526.6915,-23.6,450.0151,96.3,青海省
201112,1659.0344,16.5,532.3273,-24.0,505.9127,89.0,青海省
201201,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201202,893.3814,-19.8,0.0,0.0,0.0,0.0,青海省
201203,1021.8954,-12.0,48.9718,37.3,17.8058,113.5,青海省
201204,1237.6292,1.7,151.3486,52.0,38.4919,287.7,青海省
201205,1395.325,4.6,261.6508,28.5,64.9817,125.1,青海省
201206,1556.0196,10.7,409.5467,55.3,75.5983,84.3,青海省
201207,1639.5959,12.7,484.9285,53.8,93.9081,27.4,青海省
201208,1684.1607,7.5,523.2835,19.4,108.0678,14.0,青海省
201209,1693.3005,5.7,595.0896,25.6,104.0186,-15.5,青海省
201210,1838.471,11.6,731.7683,40.2,154.6633,-39.6,青海省
201211,1886.5272,14.2,768.2042,45.9,270.5804,-39.9,青海省
201212,1891.2259,13.5,772.9029,45.2,416.2028,-20.0,青海省
201301,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201302,1426.4746,59.7,0.05,0.0,1.035,0.0,青海省
201303,1522.6335,49.0,49.7387,1.6,30.6837,72.3,青海省
201304,1747.2514,41.2,249.5908,64.9,48.4715,25.9,青海省
201305,1824.161,30.7,327.4506,25.1,58.8383,-9.5,青海省
201306,1889.861,21.5,375.0142,-8.4,59.4383,-21.4,青海省
201307,2060.8163,25.7,537.9621,10.9,77.9592,-17.0,青海省
201308,2130.1781,26.5,608.3302,16.3,81.2592,-24.8,青海省
201309,2205.4252,30.2,681.3117,14.5,97.301,-6.5,青海省
201310,2236.3467,21.6,711.2223,-2.8,154.6526,0.0,青海省
201311,2327.2061,23.4,815.8144,6.2,540.5571,99.8,青海省
201312,2376.6416,25.7,859.755,11.2,592.6216,42.4,青海省
201401,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201402,1721.6857,20.7,0.0,0.0,0.0,0.0,青海省
201403,1902.96,25.0,184.0533,270.0,19.7417,-35.7,青海省
201404,1987.7672,13.8,276.1677,10.6,56.135,15.8,青海省
201405,2032.1695,11.4,303.765,-7.2,73.663,25.2,青海省
201406,2165.6722,14.6,407.0744,8.5,104.3632,75.6,青海省
201407,2245.8362,9.0,481.8759,-10.4,118.4976,52.0,青海省
201408,2295.1199,7.7,507.0059,-16.7,123.3261,51.8,青海省
201409,2334.6791,5.9,529.7109,-22.3,144.5292,48.5,青海省
201410,2370.7936,6.0,559.5996,-21.3,202.0038,30.6,青海省
201411,2521.03,8.3,694.1997,-14.9,414.0203,-23.4,青海省
201412,2545.9023,7.1,694.7681,-19.2,559.4868,-5.6,青海省
201501,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201502,1723.9559,0.1,0.0,0.0,0.0,0.0,青海省
201503,1769.3603,-7.0,68.4929,-62.8,22.4998,14.0,青海省
201504,1950.6973,-1.9,195.0901,-29.4,61.5791,9.7,青海省
201505,2005.5846,-1.3,261.8081,-13.8,84.8975,15.3,青海省
201506,2170.3574,0.2,401.2113,-1.4,110.5034,5.9,青海省
201507,2238.7571,-0.3,462.8513,-3.9,123.1246,3.9,青海省
201508,2306.0446,0.5,530.1388,4.6,132.874,7.7,青海省
201509,2405.2851,3.0,624.4257,17.9,160.3755,11.0,青海省
201510,2501.3579,5.5,724.0395,29.4,214.9667,6.4,青海省
201511,2586.2767,2.6,785.5226,13.2,364.2379,-12.0,青海省
201512,2585.5947,1.6,785.5226,13.1,454.4097,-18.8,青海省
201601,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201602,1964.6955,14.0,1.0328,0.0,21.0486,0.0,青海省
201603,2028.8395,14.7,57.3838,-16.2,65.9052,192.9,青海省
201604,2140.1979,9.7,168.7422,-13.5,93.1296,51.2,青海省
201605,2258.0734,12.6,279.3369,6.7,112.2728,32.2,青海省
201606,2414.7736,11.3,437.1631,9.0,120.3092,8.9,青海省
201607,2514.9917,12.3,537.3812,16.1,131.624,6.9,青海省
201608,2570.4837,11.5,592.8732,11.8,143.4921,8.0,青海省
201609,2708.0474,12.6,730.4369,17.0,194.2251,21.1,青海省
201610,2782.8548,11.3,805.2443,11.2,265.8057,23.6,青海省
201611,2829.4724,9.4,851.8619,8.4,348.7785,-4.2,青海省
201612,2847.7081,10.1,870.0976,10.8,386.6695,-14.9,青海省
201701,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201702,2244.5242,14.2,0.0,0.0,0.0,0.0,青海省
201703,2370.8977,16.9,126.3735,120.2,73.6941,11.8,青海省
201704,2369.1019,10.7,120.7548,-28.4,59.4368,-36.2,青海省
201705,2477.2511,9.7,228.904,-18.1,66.5801,-40.7,青海省
201706,2589.2058,7.2,340.8587,-22.0,74.4699,-38.1,青海省
201707,2685.6508,6.8,437.3037,-18.6,77.2707,-41.3,青海省
201708,2797.9296,8.8,549.5825,-7.3,78.1573,-45.5,青海省
201709,2820.7636,4.2,572.4165,-21.6,112.6367,-42.0,青海省
201710,2906.7417,4.5,658.3946,-18.2,140.1918,-47.3,青海省
201711,2923.6382,3.3,675.2911,-20.7,158.3582,-54.6,青海省
201712,2936.7077,3.1,714.3705,-17.9,440.9038,14.0,青海省
201801,0.0,0.0,0.0,0.0,0.0,0.0,青海省
201802,2118.8538,-5.6,1.0098,0.0,0.0,0.0,青海省
201803,2126.1803,-10.3,30.7893,-75.6,9.6293,-86.9,青海省
201804,2171.1543,-8.4,95.9191,-20.6,24.8387,-58.2,青海省
201805,2264.5229,-8.6,189.2877,-17.3,43.0452,-35.3,青海省
201806,2329.6845,-10.0,254.4493,-25.4,43.0452,-42.2,青海省
201807,2389.5207,-11.0,314.2855,-28.1,63.6652,-17.6,青海省
201808,2460.3179,-12.1,385.0827,-29.9,73.8973,-5.5,青海省
201809,2505.9859,-11.2,430.7507,-24.7,84.2082,-25.2,青海省
201810,2550.4422,-12.3,475.207,-27.8,100.9385,-28.0,青海省
201811,2585.1487,-11.6,509.9135,-24.5,106.5555,-32.7,青海省
201812,2549.2122,-13.2,513.8262,-28.1,319.9095,-27.4,青海省
200801,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
200802,23.11,152.8,3.7,0.0,0.0,0.0,宁夏回族自治区
200803,377.99,106.4,97.25,63.0,9.49,137.8,宁夏回族自治区
200804,725.53,31.1,247.41,39.7,18.41,311.0,宁夏回族自治区
200805,918.15,32.4,379.99,49.7,23.94,31.6,宁夏回族自治区
200806,1076.21,32.8,516.6,46.6,47.08,60.2,宁夏回族自治区
200807,1157.48,30.3,546.5,32.0,82.88,32.5,宁夏回族自治区
200808,1266.71,33.8,605.47,28.7,117.46,16.4,宁夏回族自治区
200809,1314.7,31.1,649.01,23.1,159.76,20.3,宁夏回族自治区
200810,1440.47,32.1,766.26,24.1,196.64,7.7,宁夏回族自治区
200811,1486.08,30.4,808.54,22.1,314.86,13.7,宁夏回族自治区
200812,1582.81,28.6,867.91,20.8,611.63,22.0,宁夏回族自治区
200901,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
200902,39.86,72.5,8.26,123.0,0.0,0.0,宁夏回族自治区
200903,632.49,67.3,173.02,77.9,18.62,96.2,宁夏回族自治区
200904,968.13,33.4,309.67,25.2,61.34,233.2,宁夏回族自治区
200905,1193.89,30.0,447.37,17.7,79.62,232.5,宁夏回族自治区
200906,1358.88,26.3,557.01,7.8,114.84,143.9,宁夏回族自治区
200907,1468.53,26.9,662.5,21.2,137.65,66.1,宁夏回族自治区
200908,1574.23,24.3,738.13,21.9,177.17,50.8,宁夏回族自治区
200909,1666.98,26.8,820.91,26.5,226.21,41.6,宁夏回族自治区
200910,1764.67,22.5,910.38,18.8,250.45,27.4,宁夏回族自治区
200911,1906.14,28.3,1116.74,38.1,377.81,20.0,宁夏回族自治区
200912,1952.02,23.5,1160.26,33.8,741.23,16.9,宁夏回族自治区
201001,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201002,620.74,56.8,2.2,-73.3,16.62,0.0,宁夏回族自治区
201003,836.48,32.3,194.44,12.4,33.0,77.3,宁夏回族自治区
201004,1330.89,37.5,418.4,35.1,118.23,92.7,宁夏回族自治区
201005,1666.62,39.6,681.02,52.2,159.21,100.0,宁夏回族自治区
201006,1980.29,45.7,957.9,72.0,177.22,54.3,宁夏回族自治区
201007,2226.09,51.6,1147.09,73.1,243.92,77.2,宁夏回族自治区
201008,2448.41,55.5,1361.19,84.4,268.09,51.3,宁夏回族自治区
201009,2575.5,54.5,1467.9,78.8,313.25,38.5,宁夏回族自治区
201010,2650.2356,50.2,1537.3213,68.9,408.2318,63.0,宁夏回族自治区
201011,2819.5692,47.9,1697.0747,52.0,549.281,45.4,宁夏回族自治区
201012,2940.5345,50.6,1808.7265,55.9,936.86,26.4,宁夏回族自治区
201101,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201102,2034.0355,227.7,3.5723,62.1,19.7549,18.8,宁夏回族自治区
201103,2223.4609,165.8,187.3851,-3.6,41.9869,27.2,宁夏回族自治区
201104,2415.1216,81.5,375.8784,-10.2,57.4478,-51.4,宁夏回族自治区
201105,2724.4461,63.5,675.2186,-0.9,133.6188,-16.1,宁夏回族自治区
201106,2906.2172,46.8,830.5652,-13.3,178.6638,0.8,宁夏回族自治区
201107,3069.3233,37.9,995.3734,-13.2,201.0574,-17.6,宁夏回族自治区
201108,3337.3172,36.3,1246.2773,-8.4,272.2139,1.5,宁夏回族自治区
201109,3525.5559,36.9,1433.3356,-2.4,364.6594,16.4,宁夏回族自治区
201110,3822.62,44.2,1730.4105,12.6,445.9888,9.2,宁夏回族自治区
201111,4021.4882,42.6,1929.1454,13.7,569.0938,3.6,宁夏回族自治区
201112,4040.8292,37.4,1954.4582,8.1,942.7727,0.6,宁夏回族自治区
201201,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201202,3035.4887,49.2,12.4955,249.8,32.0473,62.2,宁夏回族自治区
201203,3304.343,48.6,242.0677,29.2,86.1225,105.1,宁夏回族自治区
201204,3523.2484,45.9,412.0151,9.6,133.8137,132.9,宁夏回族自治区
201205,3707.1261,36.1,600.4628,-11.1,210.466,57.5,宁夏回族自治区
201206,3948.0541,35.8,828.5529,-0.2,266.96,49.4,宁夏回族自治区
201207,4173.8369,36.0,1016.5125,2.1,317.6099,58.0,宁夏回族自治区
201208,4280.8779,28.3,1127.9098,-9.5,409.126,50.3,宁夏回族自治区
201209,4607.2107,30.7,1455.8833,1.6,540.3737,48.2,宁夏回族自治区
201210,4861.8518,27.2,1693.9597,-2.1,650.9743,46.0,宁夏回族自治区
201211,4982.66,23.9,1804.0663,-6.5,885.2243,55.5,宁夏回族自治区
201212,5033.2607,23.4,1842.7796,-7.4,1151.9733,19.1,宁夏回族自治区
201301,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201302,3788.0723,24.8,96.7538,0.0,28.7052,-10.4,宁夏回族自治区
201303,4085.2137,23.6,330.2259,36.4,75.699,-12.1,宁夏回族自治区
201304,4256.0014,20.8,474.6859,15.2,123.4762,-7.7,宁夏回族自治区
201305,4534.9504,22.3,704.5008,17.3,188.8414,-10.3,宁夏回族自治区
201306,4921.1983,24.6,1083.4324,30.8,256.7398,-3.8,宁夏回族自治区
201307,5178.1914,24.1,1326.437,30.5,355.9429,12.1,宁夏回族自治区
201308,5253.7975,22.7,1401.4102,24.2,407.4638,-0.4,宁夏回族自治区
201309,5561.5636,20.7,1703.1226,17.0,429.0749,-20.6,宁夏回族自治区
201310,5696.233,17.2,1843.2744,8.8,521.4257,-19.9,宁夏回族自治区
201311,5920.62,18.8,2042.0477,13.2,674.9507,-23.8,宁夏回族自治区
201312,6043.2278,20.1,2163.1198,17.4,1104.4486,-4.1,宁夏回族自治区
201401,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201402,4718.8203,24.6,11.9981,-87.6,66.6997,132.4,宁夏回族自治区
201403,4946.6411,21.1,267.4314,-19.0,164.6947,117.6,宁夏回族自治区
201404,5274.8649,23.9,555.55,17.0,227.2187,84.0,宁夏回族自治区
201405,5494.5746,21.2,741.954,5.3,273.8273,45.0,宁夏回族自治区
201406,5759.7865,17.0,1058.0959,-2.3,337.0955,31.3,宁夏回族自治区
201407,6163.8837,19.0,1382.089,4.2,392.6905,10.3,宁夏回族自治区
201408,6286.1628,19.6,1450.9752,3.5,472.9319,16.1,宁夏回族自治区
201409,6489.2782,16.7,1662.9272,-2.4,536.6286,25.1,宁夏回族自治区
201410,6676.8545,17.2,1811.4788,-1.7,655.3167,25.7,宁夏回族自治区
201411,6791.5956,14.7,1905.8896,-6.7,859.2889,27.3,宁夏回族自治区
201412,7019.3728,16.2,2053.7708,-5.1,1203.6831,9.0,宁夏回族自治区
201501,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201502,5555.978,17.7,46.2781,285.7,48.9134,-26.7,宁夏回族自治区
201503,5725.8033,15.8,184.4692,-31.0,130.6011,-20.7,宁夏回族自治区
201504,5896.628,11.8,282.1592,-49.2,238.3565,4.9,宁夏回族自治区
201505,6126.2239,11.5,467.7879,-37.0,282.1082,3.0,宁夏回族自治区
201506,6270.2221,8.9,574.1665,-45.7,353.0761,4.7,宁夏回族自治区
201507,6500.1181,5.5,800.8525,-42.1,385.5247,-1.8,宁夏回族自治区
201508,6700.832,6.6,998.494,-31.2,451.9186,-4.4,宁夏回族自治区
201509,6784.4315,4.5,1080.8059,-35.0,513.9866,-4.2,宁夏回族自治区
201510,6941.9626,4.0,1209.3251,-33.2,726.746,10.9,宁夏回族自治区
201511,7060.8589,4.0,1338.9952,-29.7,873.2383,1.6,宁夏回族自治区
201512,7045.6802,0.4,1391.118,-32.3,1168.9759,-2.9,宁夏回族自治区
201601,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201602,5668.125,2.0,51.9062,12.2,90.8283,85.7,宁夏回族自治区
201603,5793.9689,1.2,177.79,-3.6,155.3736,19.0,宁夏回族自治区
201604,5974.4067,1.3,300.7458,6.6,247.5357,3.9,宁夏回族自治区
201605,6143.5234,0.3,450.5671,-3.7,317.5062,12.5,宁夏回族自治区
201606,6344.0769,1.2,654.9347,14.1,393.0324,11.3,宁夏回族自治区
201607,6435.7307,-1.0,739.1409,-7.7,441.9469,14.6,宁夏回族自治区
201608,6536.0492,-2.5,839.4594,-15.9,489.7204,8.4,宁夏回族自治区
201609,6788.006,0.1,1070.4365,-1.0,572.0608,11.3,宁夏回族自治区
201610,6952.8703,0.2,1235.3008,2.1,762.2798,4.9,宁夏回族自治区
201611,6988.3581,-1.0,1270.7886,-5.1,943.374,8.0,宁夏回族自治区
201612,7110.0634,0.9,1391.3433,0.0,1294.5495,10.7,宁夏回族自治区
201701,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201702,5824.961,2.8,73.4505,41.5,167.0335,83.9,宁夏回族自治区
201703,5893.6202,1.7,165.2759,-7.0,220.3528,41.8,宁夏回族自治区
201704,6027.1758,0.9,295.8628,-1.6,282.6594,14.2,宁夏回族自治区
201705,6244.931,1.7,483.7917,7.4,353.6327,11.4,宁夏回族自治区
201706,6426.5888,1.3,653.375,-0.2,443.0966,12.7,宁夏回族自治区
201707,6533.9434,1.5,758.7652,2.7,488.0343,10.4,宁夏回族自治区
201708,6613.8472,1.2,838.0867,-0.2,540.9758,10.5,宁夏回族自治区
201709,6729.2857,-0.9,953.4522,-10.9,568.0842,-0.7,宁夏回族自治区
201710,6782.4087,-2.5,1008.0339,-18.4,772.7767,1.4,宁夏回族自治区
201711,6884.2637,-1.5,1109.123,-12.7,1004.3747,6.5,宁夏回族自治区
201712,6836.7083,-3.8,1187.6134,-14.6,1328.6229,2.6,宁夏回族自治区
201801,0.0,0.0,0.0,0.0,0.0,0.0,宁夏回族自治区
201802,5146.5687,-11.6,17.7659,-75.8,117.8746,-29.4,宁夏回族自治区
201803,5204.6399,-11.7,56.6088,-65.7,197.4455,-10.4,宁夏回族自治区
201804,5348.8143,-11.3,200.5886,-32.2,249.2541,-11.8,宁夏回族自治区
201805,5443.1461,-12.8,297.901,-38.4,325.2091,-8.0,宁夏回族自治区
201806,5586.17,-13.1,429.3013,-34.3,409.7069,-7.5,宁夏回族自治区
201807,5719.2232,-12.5,571.3243,-24.7,494.1302,1.2,宁夏回族自治区
201808,5758.0383,-12.9,606.4254,-27.6,581.2053,7.4,宁夏回族自治区
201809,5865.2397,-12.8,713.6015,-25.2,658.5225,15.9,宁夏回族自治区
201810,5969.4392,-12.0,813.0546,-19.3,766.3933,-0.8,宁夏回族自治区
201811,6094.3454,-11.5,927.6508,-16.4,922.6914,-8.1,宁夏回族自治区
201812,6047.7808,-11.5,994.5531,-16.3,1213.9789,-8.6,宁夏回族自治区
200801,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
200802,153.58,0.0,16.49,0.0,5.67,41.3,新疆维吾尔自治区
200803,381.69,202.1,131.78,291.6,57.98,0.0,新疆维吾尔自治区
200804,883.39,65.5,370.5,53.4,86.25,162.0,新疆维吾尔自治区
200805,1348.7,32.9,670.07,30.9,122.76,85.1,新疆维吾尔自治区
200806,1683.83,28.4,914.09,29.5,138.83,36.9,新疆维吾尔自治区
200807,1960.0,34.1,1134.45,36.1,178.87,41.5,新疆维吾尔自治区
200808,2179.77,35.1,1331.0,35.1,234.54,48.6,新疆维吾尔自治区
200809,2306.74,28.8,1452.57,27.2,258.94,18.1,新疆维吾尔自治区
200810,2411.12,25.9,1531.47,22.9,311.04,10.2,新疆维吾尔自治区
200811,2481.87,22.5,1596.93,18.3,380.01,-4.9,新疆维吾尔自治区
200812,2585.0,25.9,1650.1,22.5,804.91,-9.6,新疆维吾尔自治区
200901,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
200902,130.39,-15.1,8.53,-48.2,7.41,30.7,新疆维吾尔自治区
200903,518.02,35.7,98.14,-25.5,66.64,14.9,新疆维吾尔自治区
200904,1131.84,28.1,276.38,-25.4,119.91,39.0,新疆维吾尔自治区
200905,1488.22,10.3,410.51,-38.7,153.81,25.3,新疆维吾尔自治区
200906,1805.42,7.2,646.98,-29.2,193.96,39.7,新疆维吾尔自治区
200907,2090.0,6.6,833.49,-26.5,257.17,43.8,新疆维吾尔自治区
200908,2360.63,8.3,991.26,-25.5,302.64,29.0,新疆维吾尔自治区
200909,2587.47,12.2,1191.02,-18.0,358.0,38.3,新疆维吾尔自治区
200910,2817.97,16.9,1436.71,-6.2,417.24,34.1,新疆维吾尔自治区
200911,2965.87,19.5,1624.56,1.7,537.1,41.3,新疆维吾尔自治区
200912,3073.56,16.5,1694.04,-0.6,923.5,-12.0,新疆维吾尔自治区
201001,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201002,121.6,-6.7,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201003,662.1,27.8,68.74,-30.0,63.12,-5.3,新疆维吾尔自治区
201004,1491.46,31.8,281.77,1.9,146.1,21.8,新疆维吾尔自治区
201005,2120.12,42.5,586.92,43.0,196.79,27.9,新疆维吾尔自治区
201006,2538.49,40.6,888.29,37.3,268.93,38.7,新疆维吾尔自治区
201007,2855.6,36.6,1143.89,37.2,310.13,20.6,新疆维吾尔自治区
201008,3239.75,37.2,1459.14,47.2,341.03,12.7,新疆维吾尔自治区
201009,3587.88,38.7,1799.68,51.1,386.97,8.1,新疆维吾尔自治区
201010,3747.7637,33.0,1959.0165,36.4,480.1556,15.1,新疆维吾尔自治区
201011,3864.8756,30.3,2063.112,27.0,585.4941,9.0,新疆维吾尔自治区
201012,3997.2398,30.4,2172.3775,26.4,896.7606,-13.2,新疆维吾尔自治区
201101,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201102,131.0355,7.8,11.0806,0.0,0.0,0.0,新疆维吾尔自治区
201103,988.9215,49.4,135.9539,97.8,80.0597,26.8,新疆维吾尔自治区
201104,2074.1092,39.1,583.1252,107.0,183.2792,25.4,新疆维吾尔自治区
201105,3040.9389,43.4,1076.3334,83.4,271.7129,38.1,新疆维吾尔自治区
201106,3715.6996,46.4,1525.3188,71.7,347.1503,29.1,新疆维吾尔自治区
201107,4252.3505,48.9,2013.4931,76.0,403.5671,30.1,新疆维吾尔自治区
201108,4672.5628,44.2,2326.3709,59.4,457.5107,34.2,新疆维吾尔自治区
201109,4948.1775,37.9,2547.4189,41.5,554.5952,43.3,新疆维吾尔自治区
201110,5091.4147,35.9,2671.9958,36.4,686.6376,43.0,新疆维吾尔自治区
201111,5315.3603,37.5,2879.7583,39.6,865.0349,47.7,新疆维吾尔自治区
201112,5422.7697,36.2,2983.0601,37.0,1253.265,23.7,新疆维吾尔自治区
201201,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201202,3455.9661,0.0,38.8473,0.0,45.9166,0.0,新疆维吾尔自治区
201203,4007.7914,305.3,164.1153,20.7,155.6988,94.5,新疆维吾尔自治区
201204,4706.0806,126.9,700.3174,20.1,280.8565,53.2,新疆维吾尔自治区
201205,5127.218,68.6,1113.5191,3.5,342.4525,26.0,新疆维吾尔自治区
201206,5437.4854,46.3,1379.5369,-9.6,440.1021,26.8,新疆维吾尔自治区
201207,5644.0036,32.7,1595.4125,-20.8,503.022,24.6,新疆维吾尔自治区
201208,6059.3211,29.7,1951.6433,-16.1,590.855,29.1,新疆维吾尔自治区
201209,6293.8328,27.2,2201.2393,-13.6,718.3535,29.5,新疆维吾尔自治区
201210,6506.8024,27.8,2378.6237,-11.0,811.3343,18.2,新疆维吾尔自治区
201211,6847.4277,28.8,2697.2837,-6.3,1039.1187,20.1,新疆维吾尔自治区
201212,6896.5459,25.8,2823.6502,-5.1,1736.1714,36.7,新疆维吾尔自治区
201301,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201302,4947.9437,43.2,16.2055,-58.3,71.5069,55.7,新疆维吾尔自治区
201303,5150.8447,28.5,157.4866,-4.0,178.7645,14.8,新疆维吾尔自治区
201304,5662.2097,20.3,610.8186,-12.8,239.617,-14.7,新疆维吾尔自治区
201305,6145.4585,19.9,1073.9433,-3.6,361.4242,5.5,新疆维吾尔自治区
201306,6604.9027,21.5,1519.6117,10.2,483.3145,9.8,新疆维吾尔自治区
201307,7221.7937,28.0,2110.2424,32.3,568.3903,13.0,新疆维吾尔自治区
201308,7711.9453,27.3,2614.1589,33.9,661.2034,11.9,新疆维吾尔自治区
201309,8101.8502,28.7,2929.978,33.1,760.2552,5.8,新疆维吾尔自治区
201310,8352.2444,28.4,3130.8985,31.6,962.7571,18.7,新疆维吾尔自治区
201311,8919.8375,30.3,3624.8964,34.4,1283.7839,23.5,新疆维吾尔自治区
201312,9459.5468,37.2,3729.8708,32.1,1722.1556,-0.8,新疆维吾尔自治区
201401,0.0,0.0,0.0,0.0,0.0,0.0,新疆维吾尔自治区
201402,7179.0962,45.1,4.1948,-74.1,37.4589,-47.6,新疆维吾尔自治区
201403,7229.5154,40.4,67.4527,-57.2,77.0909,-56.9,新疆维吾尔自治区
201404,7593.8017,34.1,295.3972,-51.6,167.8617,-29.9,新疆维吾尔自治区
201405,8023.9636,30.6,657.889,-38.7,275.6734,-23.7,新疆维吾尔自治区
201406,8767.4295,32.7,1320.1818,-13.1,382.6203,-20.8,新疆维吾尔自治区
